,account_id,district_id,frequency,start_date,end_date
484,1999,70,"""POPLATEK MESICNE""",930606,1007289
485,2741,15,"""POPLATEK MESICNE""",930607,1007289
486,4427,32,"""POPLATEK MESICNE""",930607,1007289
487,3682,70,"""POPLATEK MESICNE""",930607,1007289
488,2862,33,"""POPLATEK MESICNE""",930607,1007289
489,3032,5,"""POPLATEK MESICNE""",930607,1007289
490,701,69,"""POPLATEK MESICNE""",930608,1007289
491,6281,56,"""POPLATEK MESICNE""",930608,1007289
492,306,16,"""POPLATEK MESICNE""",930608,1007289
493,1207,67,"""POPLATEK MESICNE""",930608,1007289
494,1247,25,"""POPLATEK MESICNE""",930608,1007289
495,5343,64,"""POPLATEK MESICNE""",930608,1007289
496,5129,68,"""POPLATEK MESICNE""",930608,1007289
497,3713,14,"""POPLATEK TYDNE""",930608,1007289
498,2327,19,"""POPLATEK MESICNE""",930608,1007289
499,774,1,"""POPLATEK MESICNE""",930608,1007289
500,1990,1,"""POPLATEK MESICNE""",930609,1007289
501,2388,30,"""POPLATEK MESICNE""",930609,1007289
502,3566,21,"""POPLATEK MESICNE""",930609,1007289
503,10266,54,"""POPLATEK MESICNE""",930610,1007188
504,3771,22,"""POPLATEK MESICNE""",930611,1007289
505,1978,57,"""POPLATEK TYDNE""",930611,1007289
506,2022,72,"""POPLATEK MESICNE""",930611,1007289
507,3542,49,"""POPLATEK MESICNE""",930611,1007289
508,1515,11,"""POPLATEK MESICNE""",930611,1007289
509,4171,28,"""POPLATEK MESICNE""",930612,1007289
510,433,20,"""POPLATEK MESICNE""",930612,1007265
511,1373,47,"""POPLATEK MESICNE""",930612,1007289
512,3246,54,"""POPLATEK MESICNE""",930614,1007289
513,1475,1,"""POPLATEK TYDNE""",930614,1007289
514,3133,66,"""POPLATEK MESICNE""",930614,1007289
515,2779,73,"""POPLATEK MESICNE""",930615,1007289
516,135,75,"""POPLATEK MESICNE""",930615,1007289
517,446,50,"""POPLATEK MESICNE""",930615,1007289
518,9093,47,"""POPLATEK MESICNE""",930616,1007289
519,432,46,"""POPLATEK MESICNE""",930616,1007289
520,2880,71,"""POPLATEK MESICNE""",930616,1007289
521,5767,72,"""POPLATEK MESICNE""",930616,1007289
522,1998,1,"""POPLATEK MESICNE""",930617,1007289
523,2554,36,"""POPLATEK MESICNE""",930618,1007289
524,2933,10,"""POPLATEK MESICNE""",930618,1007289
525,773,15,"""POPLATEK MESICNE""",930619,1007289
526,4894,14,"""POPLATEK MESICNE""",930620,1007289
527,3969,39,"""POPLATEK MESICNE""",930620,1007289
528,1277,31,"""POPLATEK MESICNE""",930620,1007289
529,5120,1,"""POPLATEK MESICNE""",930621,1007289
530,738,34,"""POPLATEK MESICNE""",930621,1007289
531,1299,1,"""POPLATEK MESICNE""",930621,1007289
532,148,8,"""POPLATEK MESICNE""",930621,1007289
533,899,72,"""POPLATEK MESICNE""",930621,1007289
534,3521,75,"""POPLATEK MESICNE""",930622,1007289
535,3786,21,"""POPLATEK MESICNE""",930622,1007289
536,886,1,"""POPLATEK MESICNE""",930623,1007289
537,5228,77,"""POPLATEK PO OBRATU""",930623,1007289
538,702,12,"""POPLATEK MESICNE""",930623,1007289
539,300,1,"""POPLATEK MESICNE""",930623,1007289
540,1451,64,"""POPLATEK MESICNE""",930624,1007289
541,2940,54,"""POPLATEK MESICNE""",930624,1007289
542,1837,23,"""POPLATEK MESICNE""",930624,1007289
543,3954,22,"""POPLATEK MESICNE""",930625,1007289
544,885,1,"""POPLATEK MESICNE""",930625,1007289
545,2697,8,"""POPLATEK MESICNE""",930626,1007289
546,8129,45,"""POPLATEK MESICNE""",930626,1007289
547,1930,3,"""POPLATEK MESICNE""",930627,1007289
548,2411,69,"""POPLATEK MESICNE""",930627,1007289
549,3775,19,"""POPLATEK MESICNE""",930627,1007289
550,9034,1,"""POPLATEK MESICNE""",930628,1007289
551,902,74,"""POPLATEK MESICNE""",930629,1007289
552,630,71,"""POPLATEK MESICNE""",930629,1007289
553,3096,68,"""POPLATEK MESICNE""",930629,1007289
554,2552,52,"""POPLATEK MESICNE""",930701,1007289
555,3435,59,"""POPLATEK MESICNE""",930701,1007289
556,5215,55,"""POPLATEK MESICNE""",930701,1007289
557,36,1,"""POPLATEK MESICNE""",930701,1007289
558,2687,76,"""POPLATEK MESICNE""",930701,1007289
559,1861,54,"""POPLATEK MESICNE""",930702,1007289
560,2464,33,"""POPLATEK PO OBRATU""",930702,1007289
561,2736,72,"""POPLATEK MESICNE""",930702,1007289
562,1145,31,"""POPLATEK MESICNE""",930703,1007289
563,2298,31,"""POPLATEK MESICNE""",930703,1007289
564,929,54,"""POPLATEK MESICNE""",930703,1007289
565,381,68,"""POPLATEK MESICNE""",930704,1007289
566,3778,52,"""POPLATEK MESICNE""",930704,1007289
567,1118,48,"""POPLATEK MESICNE""",930704,1007289
568,4352,2,"""POPLATEK MESICNE""",930705,1007289
569,1322,17,"""POPLATEK MESICNE""",930705,1007289
570,1852,35,"""POPLATEK MESICNE""",930705,1007289
571,8173,11,"""POPLATEK MESICNE""",930705,1007289
572,2705,63,"""POPLATEK PO OBRATU""",930705,1007289
573,9472,1,"""POPLATEK TYDNE""",930706,1007289
574,368,77,"""POPLATEK MESICNE""",930706,1007289
575,1425,76,"""POPLATEK MESICNE""",930706,1007289
576,8027,44,"""POPLATEK TYDNE""",930707,1007289
577,3261,1,"""POPLATEK MESICNE""",930707,1007289
578,35,75,"""POPLATEK MESICNE""",930707,1007289
579,2186,63,"""POPLATEK MESICNE""",930707,1007289
580,1566,73,"""POPLATEK MESICNE""",930707,1007289
581,78,74,"""POPLATEK MESICNE""",930707,1007289
582,3939,70,"""POPLATEK MESICNE""",930708,1007289
583,2584,50,"""POPLATEK MESICNE""",930708,1007289
584,2336,39,"""POPLATEK MESICNE""",930708,1007289
585,2078,62,"""POPLATEK MESICNE""",930708,1007289
586,3882,10,"""POPLATEK MESICNE""",930709,1007289
587,4159,74,"""POPLATEK MESICNE""",930709,1007289
588,907,41,"""POPLATEK MESICNE""",930709,1007289
589,1411,54,"""POPLATEK MESICNE""",930709,1007289
590,1684,32,"""POPLATEK TYDNE""",930710,1007289
591,3748,1,"""POPLATEK MESICNE""",930710,1007289
592,2213,68,"""POPLATEK MESICNE""",930711,1007289
593,1062,6,"""POPLATEK MESICNE""",930711,1007289
594,273,24,"""POPLATEK PO OBRATU""",930711,1007289
595,10320,68,"""POPLATEK MESICNE""",930711,1007289
596,1416,66,"""POPLATEK TYDNE""",930712,1007271
597,3277,36,"""POPLATEK MESICNE""",930712,1007289
598,1892,28,"""POPLATEK MESICNE""",930713,1007289
599,3413,70,"""POPLATEK MESICNE""",930713,1007289
600,3654,47,"""POPLATEK MESICNE""",930713,1007289
601,3000,28,"""POPLATEK MESICNE""",930714,1007289
602,3955,64,"""POPLATEK MESICNE""",930714,1007289
603,1544,69,"""POPLATEK MESICNE""",930714,1007289
604,9703,68,"""POPLATEK MESICNE""",930715,1007289
605,234,73,"""POPLATEK MESICNE""",930715,1007289
606,3241,44,"""POPLATEK MESICNE""",930716,1007289
607,3465,1,"""POPLATEK MESICNE""",930716,1007289
608,3152,1,"""POPLATEK MESICNE""",930716,1007289
609,1497,1,"""POPLATEK MESICNE""",930716,1007289
610,3078,1,"""POPLATEK MESICNE""",930716,1007289
611,400,28,"""POPLATEK MESICNE""",930717,1007289
612,1902,50,"""POPLATEK TYDNE""",930717,1007289
613,757,50,"""POPLATEK MESICNE""",930719,1007289
614,1116,1,"""POPLATEK MESICNE""",930720,1007289
615,5700,42,"""POPLATEK MESICNE""",930720,1007270
616,3267,64,"""POPLATEK MESICNE""",930721,1007289
617,3222,4,"""POPLATEK MESICNE""",930721,1007289
618,408,41,"""POPLATEK MESICNE""",930721,1007289
619,2818,40,"""POPLATEK MESICNE""",930721,1007289
620,6273,38,"""POPLATEK MESICNE""",930721,1007289
621,2513,70,"""POPLATEK MESICNE""",930722,1007289
622,3493,63,"""POPLATEK MESICNE""",930722,1007289
623,1201,61,"""POPLATEK MESICNE""",930723,1007289
624,4478,70,"""POPLATEK MESICNE""",930723,1007289
625,2915,57,"""POPLATEK MESICNE""",930723,1007289
626,9833,20,"""POPLATEK MESICNE""",930724,1007289
627,2253,74,"""POPLATEK MESICNE""",930724,1007289
628,1069,70,"""POPLATEK MESICNE""",930724,1007289
629,207,2,"""POPLATEK MESICNE""",930725,1007289
630,3212,70,"""POPLATEK MESICNE""",930725,1007289
631,4035,1,"""POPLATEK MESICNE""",930725,1007289
632,1268,74,"""POPLATEK MESICNE""",930725,1007289
633,3287,18,"""POPLATEK MESICNE""",930726,1007289
634,6226,74,"""POPLATEK TYDNE""",930726,1007289
635,2123,64,"""POPLATEK MESICNE""",930726,1007289
636,3982,26,"""POPLATEK MESICNE""",930727,1007289
637,2701,71,"""POPLATEK MESICNE""",930727,1007289
638,3629,48,"""POPLATEK MESICNE""",930727,1007289
639,2841,71,"""POPLATEK MESICNE""",930727,1007289
640,563,53,"""POPLATEK MESICNE""",930727,1007289
641,2732,5,"""POPLATEK MESICNE""",930727,1007261
642,1297,70,"""POPLATEK MESICNE""",930727,1007289
643,7485,39,"""POPLATEK MESICNE""",930728,1007289
644,2088,4,"""POPLATEK MESICNE""",930728,1007289
645,225,1,"""POPLATEK MESICNE""",930728,1007289
646,1630,72,"""POPLATEK MESICNE""",930728,1007289
647,403,1,"""POPLATEK MESICNE""",930729,1007289
648,445,63,"""POPLATEK TYDNE""",930729,1007289
649,186,1,"""POPLATEK TYDNE""",930729,1007289
650,3720,36,"""POPLATEK MESICNE""",930730,1007289
651,574,70,"""POPLATEK MESICNE""",930730,1007289
652,1429,57,"""POPLATEK MESICNE""",930730,1007289
653,3580,43,"""POPLATEK MESICNE""",930801,1007289
654,7819,38,"""POPLATEK MESICNE""",930801,1007289
655,759,23,"""POPLATEK MESICNE""",930801,1007289
656,6363,74,"""POPLATEK MESICNE""",930801,1007289
657,3738,51,"""POPLATEK MESICNE""",930801,1007289
658,4000,7,"""POPLATEK MESICNE""",930802,1007289
659,9041,1,"""POPLATEK MESICNE""",930803,1007289
660,2620,22,"""POPLATEK MESICNE""",930803,1007289
661,3609,28,"""POPLATEK MESICNE""",930803,1007289
662,1382,48,"""POPLATEK MESICNE""",930803,1007289
663,930,41,"""POPLATEK MESICNE""",930803,1007289
664,1925,12,"""POPLATEK MESICNE""",930803,1007289
665,1834,62,"""POPLATEK MESICNE""",930803,1007289
666,1507,35,"""POPLATEK MESICNE""",930803,1007289
667,7857,75,"""POPLATEK MESICNE""",930804,1007289
668,6636,72,"""POPLATEK TYDNE""",930804,1007289
669,601,29,"""POPLATEK MESICNE""",930804,1007289
670,3298,29,"""POPLATEK MESICNE""",930804,1007289
671,2938,1,"""POPLATEK MESICNE""",930804,1007289
672,2199,1,"""POPLATEK MESICNE""",930804,1007289
673,3745,5,"""POPLATEK MESICNE""",930804,1007289
674,3699,50,"""POPLATEK MESICNE""",930805,1007289
675,816,52,"""POPLATEK MESICNE""",930805,1007289
676,3656,53,"""POPLATEK MESICNE""",930806,1007289
677,2038,42,"""POPLATEK MESICNE""",930806,1007289
678,2542,21,"""POPLATEK MESICNE""",930807,1007289
679,1136,12,"""POPLATEK MESICNE""",930807,1007289
680,1589,37,"""POPLATEK MESICNE""",930807,1006968
681,3136,69,"""POPLATEK MESICNE""",930807,1007289
682,3547,54,"""POPLATEK MESICNE""",930807,1007289
683,26,52,"""POPLATEK MESICNE""",930808,1007289
684,657,47,"""POPLATEK MESICNE""",930808,1007289
685,3538,58,"""POPLATEK MESICNE""",930808,1007289
686,2167,16,"""POPLATEK MESICNE""",930808,1007289
687,3127,66,"""POPLATEK MESICNE""",930808,1007289
688,47,45,"""POPLATEK MESICNE""",930808,1007289
689,3850,8,"""POPLATEK MESICNE""",930809,1007289
690,5366,70,"""POPLATEK MESICNE""",930809,1007289
691,747,39,"""POPLATEK MESICNE""",930809,1007289
692,3166,71,"""POPLATEK MESICNE""",930810,1007289
693,11021,1,"""POPLATEK MESICNE""",930810,1007289
694,1701,1,"""POPLATEK MESICNE""",930810,1007269
695,3613,43,"""POPLATEK MESICNE""",930810,1007289
696,3600,27,"""POPLATEK MESICNE""",930810,1007289
697,3792,10,"""POPLATEK MESICNE""",930811,1007289
698,523,1,"""POPLATEK MESICNE""",930811,1007289
699,3808,38,"""POPLATEK MESICNE""",930811,1007289
700,1401,1,"""POPLATEK MESICNE""",930812,1007289
701,541,61,"""POPLATEK MESICNE""",930812,1007289
702,1023,21,"""POPLATEK MESICNE""",930813,1007289
703,3683,33,"""POPLATEK MESICNE""",930813,1007289
704,3220,29,"""POPLATEK MESICNE""",930814,1007289
705,1779,33,"""POPLATEK MESICNE""",930815,1007289
706,1912,64,"""POPLATEK MESICNE""",930815,1007289
707,238,6,"""POPLATEK MESICNE""",930815,1007289
708,3113,67,"""POPLATEK MESICNE""",930816,1007289
709,5481,52,"""POPLATEK MESICNE""",930816,1007289
710,3035,15,"""POPLATEK TYDNE""",930816,1007289
711,942,9,"""POPLATEK MESICNE""",930816,1007289
712,3221,5,"""POPLATEK MESICNE""",930817,1007289
713,2616,1,"""POPLATEK MESICNE""",930817,1007289
714,2137,4,"""POPLATEK PO OBRATU""",930817,1007289
715,978,73,"""POPLATEK MESICNE""",930818,1007289
716,2771,37,"""POPLATEK MESICNE""",930818,1007289
717,3891,1,"""POPLATEK MESICNE""",930818,1007289
718,9236,11,"""POPLATEK MESICNE""",930818,1007289
719,274,76,"""POPLATEK MESICNE""",930820,1007289
720,552,14,"""POPLATEK MESICNE""",930820,1007289
721,2417,44,"""POPLATEK MESICNE""",930820,1007289
722,3868,43,"""POPLATEK MESICNE""",930821,1007289
723,9869,12,"""POPLATEK MESICNE""",930821,1007289
724,1875,44,"""POPLATEK MESICNE""",930821,1007289
725,8212,52,"""POPLATEK PO OBRATU""",930821,1007289
726,3477,71,"""POPLATEK MESICNE""",930822,1007289
727,1513,30,"""POPLATEK MESICNE""",930823,1007289
728,3053,11,"""POPLATEK MESICNE""",930823,1007289
729,1057,13,"""POPLATEK MESICNE""",930823,1007289
730,6030,47,"""POPLATEK MESICNE""",930824,1007289
731,3407,28,"""POPLATEK MESICNE""",930824,1007289
732,1761,24,"""POPLATEK MESICNE""",930824,1007289
733,3306,75,"""POPLATEK MESICNE""",930824,1007289
734,162,60,"""POPLATEK MESICNE""",930825,1007289
735,5011,31,"""POPLATEK MESICNE""",930825,1007289
736,965,20,"""POPLATEK MESICNE""",930825,1007289
737,1305,57,"""POPLATEK MESICNE""",930825,1007289
738,815,56,"""POPLATEK MESICNE""",930825,1007289
739,1449,35,"""POPLATEK MESICNE""",930826,1007289
740,950,49,"""POPLATEK MESICNE""",930826,1007289
741,3361,45,"""POPLATEK MESICNE""",930826,1007289
742,3837,48,"""POPLATEK PO OBRATU""",930826,1007289
743,33,22,"""POPLATEK MESICNE""",930826,1007289
744,2894,17,"""POPLATEK MESICNE""",930828,1007289
745,2510,61,"""POPLATEK MESICNE""",930828,1007289
746,389,30,"""POPLATEK MESICNE""",930828,1007289
747,6051,56,"""POPLATEK MESICNE""",930828,1007289
748,730,4,"""POPLATEK MESICNE""",930828,1007289
749,1694,6,"""POPLATEK TYDNE""",930829,1007289
750,721,76,"""POPLATEK MESICNE""",930829,1007289
751,1106,20,"""POPLATEK TYDNE""",930829,1007289
752,3319,56,"""POPLATEK MESICNE""",930829,1007289
753,10451,1,"""POPLATEK MESICNE""",930829,1007289
754,172,13,"""POPLATEK MESICNE""",930830,1007289
755,3920,74,"""POPLATEK MESICNE""",930901,1007289
756,3011,64,"""POPLATEK MESICNE""",930901,1007289
757,1337,23,"""POPLATEK MESICNE""",930901,1007289
758,2592,69,"""POPLATEK MESICNE""",930901,1007289
759,146,4,"""POPLATEK MESICNE""",930902,1007289
760,2576,1,"""POPLATEK MESICNE""",930902,1007289
761,3195,40,"""POPLATEK MESICNE""",930902,1007289
762,8073,24,"""POPLATEK PO OBRATU""",930903,1007289
763,4463,67,"""POPLATEK MESICNE""",930903,1007289
764,2082,36,"""POPLATEK MESICNE""",930903,1007289
765,2020,13,"""POPLATEK MESICNE""",930904,1007289
766,160,23,"""POPLATEK MESICNE""",930904,1007289
767,7607,1,"""POPLATEK MESICNE""",930905,1007289
768,117,31,"""POPLATEK MESICNE""",930905,1007289
769,3509,2,"""POPLATEK MESICNE""",930905,1007289
770,151,76,"""POPLATEK MESICNE""",930906,1007289
771,1719,1,"""POPLATEK MESICNE""",930906,1007289
772,3456,32,"""POPLATEK MESICNE""",930906,1007289
773,2951,44,"""POPLATEK MESICNE""",930906,1007289
774,7190,49,"""POPLATEK MESICNE""",930906,1007289
775,1827,10,"""POPLATEK MESICNE""",930906,1007289
776,1689,55,"""POPLATEK MESICNE""",930907,1007289
777,1197,68,"""POPLATEK MESICNE""",930907,1007289
778,5952,50,"""POPLATEK MESICNE""",930907,1007289
779,6930,41,"""POPLATEK MESICNE""",930908,1007289
780,1107,42,"""POPLATEK MESICNE""",930908,1007289
781,8475,4,"""POPLATEK MESICNE""",930908,1007289
782,3575,7,"""POPLATEK MESICNE""",930908,1007289
783,2691,69,"""POPLATEK MESICNE""",930908,1006970
784,3323,13,"""POPLATEK MESICNE""",930908,1007289
785,2428,72,"""POPLATEK MESICNE""",930908,1007289
786,2649,2,"""POPLATEK MESICNE""",930908,1007289
787,2907,70,"""POPLATEK MESICNE""",930909,1007289
788,1091,16,"""POPLATEK MESICNE""",930909,1007270
789,1487,66,"""POPLATEK MESICNE""",930910,1007289
790,3157,77,"""POPLATEK MESICNE""",930910,1007289
791,4414,24,"""POPLATEK MESICNE""",930910,1007289
792,2302,24,"""POPLATEK MESICNE""",930910,1007289
793,1410,74,"""POPLATEK MESICNE""",930911,1007289
794,1146,67,"""POPLATEK MESICNE""",930912,1007289
795,8564,68,"""POPLATEK MESICNE""",930912,1007289
796,750,73,"""POPLATEK MESICNE""",930912,1007289
797,2150,37,"""POPLATEK MESICNE""",930912,1007289
798,10940,50,"""POPLATEK MESICNE""",930913,1007289
799,9337,30,"""POPLATEK MESICNE""",930913,1007289
800,861,22,"""POPLATEK MESICNE""",930913,1007289
801,10440,72,"""POPLATEK MESICNE""",930913,1007289
802,10036,1,"""POPLATEK MESICNE""",930913,1007174
803,1234,6,"""POPLATEK MESICNE""",930913,1007289
804,7774,74,"""POPLATEK PO OBRATU""",930914,1007289
805,1547,72,"""POPLATEK MESICNE""",930914,1007289
806,1079,74,"""POPLATEK MESICNE""",930914,1007289
807,3863,15,"""POPLATEK MESICNE""",930914,1007289
808,3480,58,"""POPLATEK MESICNE""",930914,1007289
809,2671,1,"""POPLATEK MESICNE""",930915,1007289
810,1705,70,"""POPLATEK MESICNE""",930915,1007289
811,3028,27,"""POPLATEK MESICNE""",930915,1007289
812,3310,25,"""POPLATEK MESICNE""",930915,1007289
813,6715,48,"""POPLATEK TYDNE""",930915,1007289
814,3255,1,"""POPLATEK MESICNE""",930915,1007276
815,3751,9,"""POPLATEK MESICNE""",930915,1007289
816,2987,18,"""POPLATEK MESICNE""",930916,1007289
817,857,77,"""POPLATEK MESICNE""",930916,1007289
818,3042,10,"""POPLATEK MESICNE""",930916,1007289
819,2695,16,"""POPLATEK MESICNE""",930916,1007289
820,2849,1,"""POPLATEK MESICNE""",930916,1007289
821,2802,1,"""POPLATEK MESICNE""",930916,1007289
822,34,67,"""POPLATEK TYDNE""",930917,1007289
823,7133,1,"""POPLATEK MESICNE""",930917,1007289
824,699,1,"""POPLATEK MESICNE""",930917,1007289
825,2282,29,"""POPLATEK TYDNE""",930917,1007289
826,8489,19,"""POPLATEK MESICNE""",930918,1007289
827,837,46,"""POPLATEK MESICNE""",930918,1007289
828,8759,1,"""POPLATEK MESICNE""",930918,1007289
829,1602,33,"""POPLATEK MESICNE""",930919,1007289
830,2958,48,"""POPLATEK MESICNE""",930919,1007289
831,3408,62,"""POPLATEK MESICNE""",930919,1007289
832,153,77,"""POPLATEK MESICNE""",930919,1007289
833,3268,21,"""POPLATEK MESICNE""",930920,1007289
834,854,62,"""POPLATEK MESICNE""",930921,1007289
835,1831,1,"""POPLATEK MESICNE""",930921,1007289
836,39,36,"""POPLATEK MESICNE""",930922,1007289
837,1811,40,"""POPLATEK MESICNE""",930922,1007289
838,3822,8,"""POPLATEK MESICNE""",930922,1007289
839,1404,7,"""POPLATEK TYDNE""",930922,1007289
840,517,76,"""POPLATEK MESICNE""",930922,1007289
841,1440,55,"""POPLATEK MESICNE""",930922,1007289
842,3505,46,"""POPLATEK MESICNE""",930923,1007289
843,1804,20,"""POPLATEK TYDNE""",930923,1007289
844,2617,1,"""POPLATEK MESICNE""",930924,1007289
845,467,74,"""POPLATEK MESICNE""",930924,1007289
846,4437,40,"""POPLATEK MESICNE""",930924,1007289
847,1453,61,"""POPLATEK TYDNE""",930925,1007289
848,3977,7,"""POPLATEK MESICNE""",930925,1007289
849,8982,64,"""POPLATEK MESICNE""",930925,1007289
850,27,73,"""POPLATEK MESICNE""",930926,1007289
851,4511,33,"""POPLATEK MESICNE""",930926,1007289
852,1052,61,"""POPLATEK MESICNE""",930927,1007271
853,10227,62,"""POPLATEK PO OBRATU""",930927,1007281
854,3171,61,"""POPLATEK MESICNE""",930928,1007289
855,228,5,"""POPLATEK MESICNE""",930928,1007289
856,3618,29,"""POPLATEK MESICNE""",930929,1007289
857,1016,40,"""POPLATEK MESICNE""",930929,1007289
858,15,70,"""POPLATEK MESICNE""",931002,1007289
859,3237,20,"""POPLATEK MESICNE""",931002,1007289
860,1485,36,"""POPLATEK MESICNE""",931003,1007289
861,7769,23,"""POPLATEK MESICNE""",931003,1007289
862,2613,26,"""POPLATEK MESICNE""",931003,1007289
863,2201,8,"""POPLATEK MESICNE""",931005,1007289
864,1896,74,"""POPLATEK MESICNE""",931005,1007289
865,5387,1,"""POPLATEK MESICNE""",931005,1007289
866,3535,1,"""POPLATEK MESICNE""",931005,1007289
867,1120,1,"""POPLATEK MESICNE""",931005,1007289
868,235,41,"""POPLATEK MESICNE""",931006,1007289
869,3701,76,"""POPLATEK MESICNE""",931006,1007289
870,1516,67,"""POPLATEK MESICNE""",931008,1007289
871,4543,33,"""POPLATEK MESICNE""",931008,1007289
872,2427,70,"""POPLATEK TYDNE""",931008,1007289
873,1981,64,"""POPLATEK MESICNE""",931008,1007289
874,8566,74,"""POPLATEK MESICNE""",931008,1007289
875,678,17,"""POPLATEK MESICNE""",931008,1007289
876,4659,56,"""POPLATEK MESICNE""",931008,1007289
877,4059,34,"""POPLATEK MESICNE""",931008,1007269
878,4013,73,"""POPLATEK PO OBRATU""",931008,1007289
879,7011,75,"""POPLATEK MESICNE""",931008,1007289
880,2132,76,"""POPLATEK MESICNE""",931008,1007289
881,1816,44,"""POPLATEK MESICNE""",931008,1007289
882,2623,58,"""POPLATEK MESICNE""",931009,1007289
883,2793,47,"""POPLATEK MESICNE""",931009,1007289
884,2479,18,"""POPLATEK MESICNE""",931009,1007289
885,11135,75,"""POPLATEK MESICNE""",931010,1007289
886,8041,1,"""POPLATEK MESICNE""",931010,1007289
887,492,5,"""POPLATEK MESICNE""",931010,1007289
888,799,56,"""POPLATEK MESICNE""",931010,986883
889,3972,51,"""POPLATEK MESICNE""",931011,1007289
890,1468,54,"""POPLATEK MESICNE""",931011,1007289
891,624,70,"""POPLATEK MESICNE""",931011,1007289
892,3483,40,"""POPLATEK MESICNE""",931012,1007289
893,4260,56,"""POPLATEK MESICNE""",931014,1007289
894,616,43,"""POPLATEK MESICNE""",931014,1007289
895,931,59,"""POPLATEK MESICNE""",931015,1007289
896,102,11,"""POPLATEK MESICNE""",931016,1007289
897,540,75,"""POPLATEK MESICNE""",931016,1007289
898,2660,1,"""POPLATEK TYDNE""",931017,1007289
899,4287,1,"""POPLATEK MESICNE""",931017,1007289
900,3551,6,"""POPLATEK MESICNE""",931017,1007289
901,2072,41,"""POPLATEK MESICNE""",931017,1007289
902,4119,77,"""POPLATEK MESICNE""",931018,1007289
903,1345,28,"""POPLATEK MESICNE""",931019,1007289
904,1565,36,"""POPLATEK MESICNE""",931020,1007289
905,2824,11,"""POPLATEK MESICNE""",931020,1007289
906,2052,61,"""POPLATEK MESICNE""",931020,1007289
907,1767,21,"""POPLATEK MESICNE""",931020,1007289
908,2140,75,"""POPLATEK MESICNE""",931021,1007289
909,1051,35,"""POPLATEK MESICNE""",931021,1007289
910,3927,56,"""POPLATEK MESICNE""",931022,1007289
